"molecule structure","name","activity","type"
"CCCN1CC(=O)N(CC1=O)C[C@@H](C[NH3+])O","P136074631","0","decoy"
"C[C@@H](c1nc([nH]n1)[C@H]2CSCCO2)[NH3+]","P136157470","0","decoy"
"C[C@H](CC[NH3+])C(=O)N[C@H]1CC(=O)N(C1=O)C","P137084178","0","decoy"
"C1CC1(C[NH3+])C(=O)N(CCO)CCO","P137134305","0","decoy"
"C1C[C@H](SC1)c2nc(on2)[C@@H](CO)[NH3+]","P137177176","0","decoy"
"CCNC(=O)NC(=O)[C@H](C)[S@@](=O)[C@@H](C)C[NH3+]","P137739481","0","decoy"
"C[C@H](CC[S@@](=O)CCN1CCNC1=O)[NH3+]","P137748302","0","decoy"
"C1CO[C@@H](CN1C(=O)[C@@H]2COC[C@@H]2[NH3+])CO","P137773586","0","decoy"
"C[C@H]1CCn2c(nnc2[C@H]([C@@H](C)O)[NH3+])C1","P137807433","0","decoy"
"C1CN(C[C@H]1[NH3+])[C@@H]2CS(=O)(=O)C[C@@H]2O","P137985413","0","decoy"
"C1C[NH+](C[C@@H]1N)[C@@H]2CS(=O)(=O)C[C@@H]2O","P137989415","0","decoy"
"CC[C@H](C(=O)N1CCC(CC1)[NH+]2CCC[C@H]2C(=O)[O-])[NH3+]","P139306852","0","decoy"
"CNC(=O)[C@@H]1C[NH2+]CCN1CC(=O)N[C@@H]2CCS(=O)(=O)C2","P139331127","0","decoy"
"C1CN(CCN1CCO)C(=O)[C@H]2COC[C@@H]2[NH3+]","P141302535","0","decoy"
"C1C[C@H]([C@](C1)(C(=O)[O-])[NH3+])CC[NH+]2CCS(=O)(=O)CC2","P146584106","0","decoy"
"C[NH+]1CCCN(CC1)[C@@H]2CC[C@@](C2)(C(=O)[O-])[NH3+]","P147011267","0","decoy"
"CS(=O)(=O)CCS(=O)(=O)N1CCO[C@@H](C1)C(=[NH2+])N","P147232085","0","decoy"
"C1C[NH+]=C(N1)C[S-]","P07350294","0","decoy"
"C1CC[C@H](CC[C@@H](C1)O)O","P07587272","0","decoy"
"C[C@H]1CC[C@@H]([C@H]1O)O","P13083518","0","decoy"
"C1CC[C@H]([C@@H](C1)O)O","P23865730","0","decoy"
"C1C2CC3(CC1CC(C2)(C3)O)O","P23870353","0","decoy"
"C1CC[C@@]2(C[NH2+]C[C@@H]2C1)C(=O)[O-]","P24169305","0","decoy"
"C1C[C@@H]2[C@@H](CCC[C@@H]2O)[C@@H](C1)O","P27028012","0","decoy"
"CC1(CN[C@H](CS1)CO)C","P30398614","0","decoy"
"C1CCC(CC1)[C@H](C#N)N","P48327546","0","decoy"
"C1CN(C[C@@H]1N)CC(F)(F)F","P55379642","0","decoy"
"C[C@H]1CCCN1C(=S)N","P56959152","0","decoy"
"C1[C@@H]2[C@@H](C2C(=O)[O-])C[NH2+]1","P57955212","0","decoy"
"C1CC1C2(CNC2)O","P58309349","0","decoy"
"[H]/N=C(\C12CC(C1)C[NH+]2C)/[O-]","P59189172","0","decoy"
"[C@@]1(C(O1)(O)O)(C(F)(F)F)F","P59222073","0","decoy"
"C1C[C@]([NH2+]C1)(C(=O)[O-])F","P59578795","0","decoy"
"C[C@@H]1CCN(C1)CC(=S)N","P61812354","0","decoy"
"c1ccn(c1)[C@@H]2C[C@@H]2N","P62312649","0","decoy"
"c1c([nH]c[nH+]1)C(=S)[S-]","P66592883","0","decoy"
"C1COC[C@@H]1[C@@H]2C[C@@H]2N","P77460367","0","decoy"
"CC(=C)CN1CC[C@H](C1)N","P91485038","0","decoy"
"C1C[C@@](CSC1)(C#N)N","P94300164","0","decoy"
"CC(C)(C)C[C@@H](C#N)N","P94737498","0","decoy"
"C1CCC2(C1)C[NH2+]C[C@H]2C(=O)[O-]","P105889995","0","decoy"
"CC(C)(C)N1CCC[C@@H](C1=O)N","P108003361","0","decoy"
"C[C@@H]1CC[C@@H](C1)S(=O)(=O)N","P109216694","0","decoy"
"CC[C@@H]1CCNC(=O)N1","P110077761","0","decoy"
"C1COC[C@@]12C[C@H]2N","P119451048","0","decoy"
"C[C@H]1CCC[C@@]1(C#N)N","P122853890","0","decoy"
"C[C@H]1CCC[C@]1(C#N)N","P122853895","0","decoy"
"C1CC[C@H]([C@@H](C1)NC=O)O","P128555609","0","decoy"
"C[C@@H]1CCCC[C@H]1N2CC(C2)N","P130839389","0","decoy"
"C[C@@H]1CCCN(C1)CC2(CC2)N","P131155446","0","decoy"
"C1CCC(C1)[C@@H](CC#N)N","P131957995","0","decoy"
"CCC1(CN(C1)C(C)C)N","P132005775","0","decoy"
"C[C@H]1CCC[C@@H]1[NH2+]C2CC(C2)[O-]","P132096869","0","decoy"
"CC(=C[C@@H]([C@H]1CCCO1)N)C","P134789404","0","decoy"
"C1CC2(C1)CN(C2)[C@@H]3C[C@@H]3N","P135663326","0","decoy"
"C1CC12CN(C2)[C@@H]3C[C@@H]3N","P135663452","0","decoy"
"CC1(CN(C1)[C@@H]2C[C@@H]2N)C","P135663517","0","decoy"
"C[C@H]1[C@](CCCS1)(C#N)N","P136089250","0","decoy"
"C1C[C@H](NC1)[C@@]2(CCSC2)O","P136112688","0","decoy"
"C[C@H]1CC[C@H](N(C1)N)C","P136320699","0","decoy"
"CC1(CC[C@@](C1)(CNC)O)C","P137290535","0","decoy"
"C[C@H]1[C@](CCO1)(C)N","P149403429","0","decoy"
"C1CCCC(CC1)(CO)O","P150153064","0","decoy"
"C[C@@H]1CNC[C@H](N1)C(F)(F)F","P150632455","0","decoy"
"C1C=COC2=[NH+]C(=S)NC[C@H]21","P151021598","0","decoy"
"C1C[C@H]2C[C@H](N(C1)C2)C(=O)N","P151051175","0","decoy"
"CC1(C[C@H](CCO1)C(=S)N)C","P155520396","0","decoy"
"c1cc2c(ccc[nH+]2)c(c1)NC3CCS(=O)(=O)CC3","P52923090","0","decoy"
"C[C@@H]([C@H]1CCCC[NH2+]1)N2C(=O)[C@@H]3CCCC[C@@H]3C2=O","P52976103","0","decoy"
"c1ccn(c1)c2ccsc2C(=O)/[NH+]=C\3/NCCS3","P54576111","0","decoy"
"C[NH+]1CCN(CC1)NC(=O)C23CC4CC(C2)CC(C4)C3","P56572472","0","decoy"
"c1ccc2c(c1)c(cc[nH+]2)N[C@@H]3CCS(=O)(=O)C3","P63226718","0","decoy"
"C1CCN2CCN(C[C@H]2C1)C(=O)C[C@@H]3CCC[NH2+]3","P63823404","0","decoy"
"C[C@@H]1CCC[C@H]([NH2+]1)C(=O)N2CCO[C@@H]3[C@@H]2CCCC3","P65674362","0","decoy"
"CCN1CC[NH+](CC1)[C@@H]\2CCC=CCC/C2=N\O","P66140617","0","decoy"
"CC[C@H]1CCCC[NH+]1[C@@H]2CC3(CC[C@@H]2O)OCCO3","P66665280","0","decoy"
"c1c[nH+]ccc1NC(=O)N2CCC[C@@H]2c3ccsc3","P73141736","0","decoy"
"C[C@@H]1CCC[C@@H]([NH2+]1)C(=O)N2CCN(CC2)C3CCCC3","P77947043","0","decoy"
"C[C@@H](c1ccc(cc1)F)Nc2c(=O)n(cc[nH+]2)C","P94633413","0","decoy"
"CC(C)(C)[C@@H]1CC[C@@H]([C@@H](C1)[NH+]2CCC(=O)NCC2)C#N","P95289615","0","decoy"
"CC(C)[C@H]1CC[C@@H]([C@@H](C1)[NH+]2CCn3ccnc3C2)O","P95571133","0","decoy"
"c1cc2cc(ccc2[nH+]c1)N[C@H]3CCCS(=O)(=O)C3","P106279701","0","decoy"
"CNc1c2c([nH+]c(n1)[C@@H]3C[C@H]4CC[C@@H]3O4)CCCC2","P108598432","0","decoy"
"C[C@]1(C[NH+](CCO1)C2CCCCCC2)C(=O)NC","P112564547","0","decoy"
"c1c[nH+]c([nH]1)[C@@H]2CCCN(C2)C(=O)C3CCCCCC3","P120656315","0","decoy"
"CC1(CCCN1C(=O)NC2CC[NH+](CC2)C3CC3)C","P120969958","0","decoy"
"c1cc(c[nH+]c1)NC(=O)N2CCS[C@@H]3[C@@H]2CCCC3","P123457764","0","decoy"
"CC1CCC(CC1)c2nc(on2)[C@]3(CCC[NH2+]3)C","P124165795","0","decoy"
"CC[C@]1(CO[C@@H](C[NH2+]1)c2ccc3c(c2)OCCO3)C","P126300393","0","decoy"
"CC(C)CN1C(=O)C2(CCCC2)[NH2+]C13CCOCC3","P129770568","0","decoy"
"C[C@H]1CCS[C@@H]([NH2+]1)c2cc(sc2)[N+](=O)[O-]","P133492657","0","decoy"
"C[C@@H]1COc2ccc(cc2OC1)C(=O)[C@H]3CCC[NH2+]3","P134139461","0","decoy"
"C[C@H]1C[NH2+][C@H](CN1CC(=O)N2CCCCCCC2)C","P135371412","0","decoy"
"CC[NH+]1CCN(CC1)c2ccc(c(c2)C)NC=O","P135435890","0","decoy"
"C[C@@H]1C[NH+]=C(SC1)Nc2ccc3c(c2)OCCO3","P135605465","0","decoy"
"C[C@@H]1C[C@@H]1c2nc(on2)[C@@H]3C[C@@H]4CCCC[C@@H]4[NH2+]3","P137699648","0","decoy"
"C[C@H]1C[C@H](CC[NH+]1C)NC(=O)C2(CCCCC2)C#N","P137716987","0","decoy"
"C[C@@H]1CN(CC[NH2+]1)[C@@H](C)c2ccc3c(c2)OCO3","P137723224","0","decoy"
"C[C@H]1[C@@H]2C[NH2+]C[C@@H]2CN1[C@@H](C)C(=O)N3CCCCCC3","P141200862","0","decoy"
"CC[C@H]1[C@H]2C[NH2+]C[C@@H]2CN1c3c4c(ncn3)CCC4","P141217208","0","decoy"
"Cc1ccoc1C(=O)N2C[C@H]3C[NH2+]C[C@H]3C2(C)C","P141219376","0","decoy"
"c1cc2c(cc1F)C[C@H](O2)C[NH+]3CCC(=NO)CC3","P142189885","0","decoy"
"C1CC[C@@H]2[C@H](C1)CC[C@@H]([NH2+]2)c3nc(no3)C4CCC4","P142926185","0","decoy"
"CCN1CCN(CC1)C(=O)[C@H]2CC[C@H]3CCCC[C@@H]3[NH2+]2","P142930583","0","decoy"
"CC1CCN(CC1)C(=O)N2CCC[C@H](C2)C[NH2+]C","P144003371","0","decoy"
"CC1CCN(CC1)C(=O)N2CCCC[C@@H]2C[NH2+]C","P144003652","0","decoy"
"CC[C@H]1[C@H]2C[NH2+]C[C@@H]2CN1C(=O)N3CCC(CC3)C","P144004684","0","decoy"
"C[C@H]1CCCN(C1)C(=O)N[C@@H]2CC[C@@H](C2)[NH+](C)C","P144528760","0","decoy"
"C[C@H]1C[C@@H](CC[NH+]1C)Nc2ncc(cn2)Cl","P146475816","0","decoy"
"Cc1cnn(c1)[C@H]2CCC[C@@](C2)(C#N)[NH2+]C(C)C","P146870585","0","decoy"
"Cc1c(cn(n1)[C@H]2CCC[C@](C2)(C#N)[NH2+]C)Cl","P146871240","0","decoy"
"Cc1ccc(c([nH+]1)C)NC2CCC3(CC2)OCCO3","P148382330","0","decoy"
"c1nc2c(c(n1)N[C@@H]3CC[NH+]4[C@@H]3CCCC4)CCCC2","P148707062","0","decoy"
"c1nc2c(c(n1)N[C@@H]3CC[NH+]4[C@@H]3CCC4)CCCCC2","P148733192","0","decoy"
"CC1([C@@H]2C[NH2+]C[C@@H]2CN1C(=O)C[C@@H]3CCCCO3)C","P148975821","0","decoy"
"COc1ccc2c(c1)[C@H](C[C@@]3(O2)CC[NH+](C3)C4CC4)O","P153534195","0","decoy"
"c1cc2c(cc1N[C@@H]3CC[NH+]4CC[C@@H]3C4)OCCO2","P155276975","0","decoy"
